gene_id	degradation_0	degradation_0.5	degradation_1	degradation_2	degradation_4	degradation_24
ENSG00000055609.17	0.428885008959089	0.339122173599388	0.328877510860232	0.579290594041671	0.475671665640415	1.01089509638155
ENSG00000055732.12	0.164678170139604	0.234555973391778	0.0326108759448706	0.14072970763702	0.148784202998692	0.040832538220404
ENSG00000055917.15	0.399911147129431	0.254682122946157	0.305230651952511	0.502185582209585	0.332754276288145	1.08082899133978
ENSG00000055950.16	0.120243248705939	0.180806397664029	0.281957082698766	0.0234900069862267	0.177255143526309	NA
ENSG00000055955.15	0.341361320317712	1.14590854072635	1.23707530179465	NA	2.29090931496213	NA
ENSG00000056050.6	0.0674506850526178	0.276516883736414	0.170855108747541	NA	0.244313965361871	NA
ENSG00000056097.15	0.262247950408122	0.331323417793094	0.193658328481417	0.200974918161814	0.318530278087298	NA
ENSG00000056277.15	0.338850434014677	0.29682535847062	0.415551506621331	0.0969634666060207	1.22151574828874	NA
ENSG00000056558.10	0.259615990858751	0.50713995083836	0.650675250215689	0.415480600594678	NA	2.33315107302025
ENSG00000056586.15	0.438465952801804	0.311485949655681	0.12517269022345	0.238889685345592	0.412205594161459	NA
ENSG00000056972.18	0.243663994712191	0.770434641776846	1.21865385914278	0.0886592834468706	0.534747720036032	0.840810224678123
ENSG00000056998.19	0.223796996841335	NA	0.196415424558832	0.390104358139349	NA	1.50626565614796
ENSG00000057019.15	0.234670856456295	0.322501096247421	0.377978710148652	0.0305185894597606	0.0323150323271322	1.55651152816477
ENSG00000057252.12	0.188103776435659	NA	0.0109130603681289	NA	0.145866393832281	NA
ENSG00000057294.14	0.295939539869791	0.1759316086591	0.162843467047043	0.298461326497632	0.0763072467180277	1.39067382512415
ENSG00000057608.16	0.170494835097421	0.366802760570918	0.19131577841617	0.0167563126395212	0.207632427477201	NA
ENSG00000057663.14	0.213991731756653	0.391170395183172	0.165372973046027	0.232200212943936	0.331856522141576	NA
ENSG00000057704.12	0.564362348672033	0.545675492060844	0.838265826017029	0.561406018971996	0.0624961767966223	2.95865466210841
ENSG00000057757.9	0.18240619625499	0.186084569609272	0.100938809002093	0.152384975003066	0.0286248451840553	0.781953111331491
ENSG00000057935.13	0.21864941542101	0.304473600439635	0.340251806919024	0.191342795366887	0.262812910033806	0.402651083145343
ENSG00000058056.8	0.257582182175837	0.126956049016016	0.0896836153635306	0.316166829433561	0.151758470085122	0.757906811366505
ENSG00000058063.15	0.310352024123759	0.262536182501217	0.224747236674556	0.285074203925742	0.342871025032149	NA
ENSG00000058091.16	0.478182329624111	0.468909487834434	0.42011724917722	0.483314701684571	0.652448595166024	NA
ENSG00000058262.9	0.190549394282861	0.0777171212422716	NA	0.287907990019986	0.011978224807561	0.834049208245579
ENSG00000058272.16	0.253069288617499	0.286369708894555	0.293120281573092	0.0852582333106031	0.375283504635862	NA
ENSG00000058335.15	0.276332363461076	NA	0.0486466014350381	0.251383081923013	0.368797334318735	NA
ENSG00000058404.19	0.119752151614882	NA	NA	0.478398883719004	NA	4.12516840192792
ENSG00000058453.16	0.216576665735575	NA	0.026683014554795	0.240182951766994	0.046822106205975	0.833425123770019
ENSG00000058600.15	0.221022169200671	0.13425111673804	0.179684809021611	0.183466592897026	0.076590758008272	0.761852854809371
ENSG00000058668.14	0.354268770457575	0.0903553030555636	0.204288552706945	0.313711175013717	0.409472707654763	NA
ENSG00000058673.16	0.222955591433672	0.314572887255192	0.268885205583303	0.0421351412982802	0.36222817839186	NA
ENSG00000058729.10	0.318716635865515	0.417025427699699	0.320989535558945	0.221651874663894	0.254389223595723	0.610205353689204
ENSG00000058799.14	0.123942035442806	0.202667298190687	0.249378862567219	0.21926169276195	NA	1.19563900681165
ENSG00000058804.11	0.215371025108038	0.247457097243707	0.191012585430382	0.106000874571536	0.210152028740736	0.0225858981311352
ENSG00000058866.14	0.286935087443689	0.486583402207139	0.097742496182011	0.259643387800759	0.108569433004295	1.23776524893879
ENSG00000059122.16	0.154801558124002	NA	NA	0.567614894407253	NA	2.48746717398684
ENSG00000059145.18	0.289409746194219	0.177440108434935	0.200264406324604	0.215115177350614	0.164881744804308	0.750097603125696
ENSG00000059378.12	0.146889092789082	0.15669900077493	0.33505263105335	0.155636438609512	0.0605825232796155	1.0800325378028
ENSG00000059573.8	0.198329669302589	0.268451437258779	0.163943418535279	0.147622438349663	0.0415702160080801	0.733985812847603
ENSG00000059588.9	0.310757790344122	0.267946567769636	0.195124951151267	0.310072052736123	0.302255924994171	0.227214211564491
ENSG00000059691.11	0.198483472129536	0.159477696546205	0.140632494961559	0.190786795149204	0.123187845901937	0.54657897429236
ENSG00000059728.10	0.611883879031448	0.0586069168967401	0.292858722193415	0.729855070140056	0.472806860927573	1.18584650047546
ENSG00000059758.7	0.329154736153987	0.417128119364969	0.400236185123987	0.121930717279442	0.182122399696329	0.793760563225174
ENSG00000059769.19	0.260828627001568	0.316557703979563	0.177308441106737	0.275567789916451	0.410728149268748	NA
ENSG00000059804.15	0.505800924621865	NA	NA	0.422880137331425	0.611724625430675	NA
ENSG00000060069.16	0.245041165412831	0.121185262718041	0.127413506356619	0.354394142599119	0.125080485958977	0.861465220494878
ENSG00000060138.12	0.109216830621927	NA	NA	0.121868779326401	0.033403284046852	0.378025091154725
ENSG00000060140.8	0.17408517354677	0.194803190573666	0.207579451590496	0.116495244997147	0.442977384264445	NA
ENSG00000060237.16	0.578908226866757	0.446964571702965	0.589144777460489	0.618915078576772	0.562053636941397	1.19260306095568
ENSG00000060339.13	0.145588751268199	0.205431172500492	0.231426067519825	0.0938566101532044	0.241976598076303	NA
ENSG00000060491.16	0.176937810087845	0.278298482078191	0.189909875458348	0.0627849513381967	0.173613581837864	0.126980606411948
ENSG00000060642.10	0.243649888122761	0.0622985125401195	0.121360411288069	0.389380910449249	NA	2.38130464209746
ENSG00000060656.19	0.187014260679934	NA	NA	0.476292146564617	0.0706974864669206	1.08660761851984
ENSG00000060688.12	0.168378298237141	0.295899697095839	0.262086077527043	0.0794964197096715	0.269512310698818	NA
ENSG00000060718.20	0.146490241678868	0.0140990343230052	0.235334467815574	0.0402973204549522	0.178479040198929	NA
ENSG00000060749.14	0.468271411590645	0.487134732457354	0.426819400708571	0.472400067879478	0.458061723143805	0.961008895466491
ENSG00000060762.18	0.0922473303521982	0.189477558682508	0.0734233413137856	0.0291822755877684	0.0125286375657767	0.175304854029956
ENSG00000060971.17	0.15795369366739	NA	NA	0.295145195495539	NA	1.11689843571719
ENSG00000061273.17	0.120089541864979	NA	NA	0.356187802462169	NA	1.09971923592893
ENSG00000061337.15	0.215288454778808	NA	NA	0.505106039012799	0.072307842566501	1.63499996330506
ENSG00000061676.14	0.154291503705343	0.215769843850502	0.195553357282448	0.0608781218935821	0.238296995493694	NA
ENSG00000061794.12	0.156060464398708	0.231934738226686	0.088143919511735	0.0748934824046835	0.167948286082011	NA
ENSG00000061936.9	0.249547643897893	0.396228654690664	0.327017036206685	0.174272619322689	0.19567415530724	0.619662324909126
ENSG00000061938.16	0.153757840235125	NA	0.0959997995879623	0.252552818090022	0.103974735415746	0.69190061475977
ENSG00000061987.14	0.287543594894905	0.241508241681448	0.234614444472771	0.224381027546468	0.34322173984064	NA
ENSG00000062038.13	0.177707501690155	NA	NA	NA	NA	3.28433278914157
ENSG00000062194.15	0.238641510201079	0.384575604422371	0.3244121526272	0.127501289199181	0.264432743203753	0.0548997675800807
ENSG00000062282.14	0.165983690148656	NA	NA	0.344020525580125	0.905921035191919	NA
ENSG00000062370.16	0.489455856058191	0.76077814345867	0.851544648414433	0.298465757334528	0.549481560927658	0.392419158539554
ENSG00000062485.18	0.131583440665818	NA	0.0201734746154078	0.15850974548773	0.103192016631533	0.166994239541537
ENSG00000062582.13	0.111143070727182	0.0287318220940692	0.0318300012207047	0.0821987135822223	0.0923283450096615	0.0673718854366043
ENSG00000062598.17	0.221256782461197	0.0993906448774113	0.0860444571655035	0.363042782070799	0.0603941126671732	1.3916176316315
ENSG00000062650.17	0.33795816199769	0.346401000897798	0.403483137275493	0.343261219632369	0.206358478080868	1.08456904941593
ENSG00000062716.12	0.715495913498379	0.361363276516022	0.409980959807646	0.70211248885112	0.677668104155146	NA
ENSG00000062725.9	0.34584925854025	0.415123707749381	0.342413307608912	0.250496249758876	0.319227732330605	0.298579935244159
ENSG00000062822.12	0.169108177243161	NA	0.0691342666262338	0.180271825399289	0.0195175712060252	0.868677446187534
ENSG00000063046.17	0.216906346456058	0.341455421987755	0.291097276640375	0.104628468075288	0.306764696373742	NA
ENSG00000063176.15	0.447164875760471	NA	NA	0.759576342601856	0.0894445770067314	2.05143014454157
ENSG00000063177.12	0.0781296195462677	0.138294090126446	NA	0.0660578686322547	0.066108647628653	NA
ENSG00000063180.8	0.109524966063817	0.262156832199859	0.160709398577774	NA	0.178669982306458	NA
ENSG00000063241.7	0.120237191314809	NA	NA	0.447835452918449	NA	1.72849397180339
ENSG00000063244.12	0.132347371148543	0.0541856334588172	0.0487749552220151	0.120361254217451	0.0369215768050318	0.47517825528189
ENSG00000063245.14	0.150159700742241	NA	NA	0.356661488587955	NA	0.900043249419875
ENSG00000063322.13	0.0965768155198117	0.00644792381218942	NA	0.131891726301123	0.0502179973701113	0.195364665421112
ENSG00000063438.16	0.246827994866865	0.537718053213352	0.028332797787788	0.391554346312924	0.191484567898847	1.00495889217949
ENSG00000063587.13	0.432685903623782	0.402281059677253	0.200719727240521	0.413669752136979	0.270133001618676	1.27444514323679
ENSG00000063601.16	0.187571722288211	0.284159645871487	0.250639806868892	0.0512564086441799	0.273109753289946	NA
ENSG00000063660.8	0.179445935660269	NA	NA	0.43077104724449	NA	2.86222363666503
ENSG00000063761.15	0.139344903658582	0.516847004008678	0.569717671705192	NA	0.434399747453955	NA
ENSG00000063854.12	0.0813403247436851	NA	NA	0.0700028898988377	0.104541747680933	NA
ENSG00000063978.15	0.351785783250168	0.412270325588066	0.394049943046524	0.35897576353142	0.187714030879403	1.40505405925889
ENSG00000064012.21	0.166453356904929	0.270996392014636	0.122300402296126	0.257622941977904	0.163110948862315	0.396671407745404
ENSG00000064042.17	0.227292374004959	0.115693881570871	0.141826111181134	0.214048414793046	0.0859824744085744	0.69330295351868
ENSG00000064102.14	0.139524602084888	0.181838298189694	0.112251318024327	0.0406503186280645	0.191542674326483	NA
ENSG00000064115.10	0.126146715573048	0.219436626424274	0.178052896483893	0.0302752025327623	0.148089485696605	NA
ENSG00000064199.6	0.123356466929289	0.391674857424686	0.149467032025299	NA	0.31610229242145	NA
ENSG00000064225.12	0.161333941080678	NA	0.52740608123096	NA	0.828073926067668	NA
ENSG00000064309.14	0.286142924387408	0.0889467969594699	0.186474754739913	0.446511032047599	0.385838374695552	0.219939851485735
ENSG00000064313.11	0.244984553196451	0.229317244541649	0.186365610957186	0.190604798896713	0.360627763132671	NA
ENSG00000064393.15	0.397538696513645	0.154261794125662	0.287817730044683	0.515951501757484	0.312142097298784	1.71383540286952
ENSG00000064419.13	0.268557888129513	0.403533662806521	0.301163992140441	0.177921432874053	0.246839558676465	0.210069048127762
ENSG00000064489.22	0.218871235879376	NA	NA	NA	0.794189296555055	NA
ENSG00000064490.13	0.101482529729086	0.204528869091025	0.156302749561688	0.103783911071657	0.0187055118585079	0.608269269162378
ENSG00000064545.14	0.110047431899682	NA	NA	0.39862163631498	NA	1.91868510586735
ENSG00000064601.16	0.113875687349729	0.0882606715011185	0.11311347902063	0.0702246031926312	0.0324514097205316	0.460208287066402
ENSG00000064607.16	0.261344124503177	0.118690953316253	0.206620742924686	0.275215058704919	0.270875134735692	0.384476124022534
ENSG00000064651.13	0.293493225684647	0.354686963005692	0.11169987848992	0.15354368676832	0.216569733544062	0.136701883576617
ENSG00000064652.10	0.174826723679419	0.243336575236744	0.487086318442586	0.139017298463226	0.0893170148909521	1.37922237940072
ENSG00000064655.18	0.377626740440302	NA	NA	0.309624515956655	NA	0.789835995101368
ENSG00000064666.14	0.0925757194914357	NA	NA	NA	NA	NA
ENSG00000064687.12	0.236900887781146	0.0942497571232102	0.133258114824993	0.223996684439954	NA	1.88415065151311
ENSG00000064692.18	0.285218196495688	NA	0.231630092759869	0.70088156211003	NA	4.05898560888523
ENSG00000064703.11	0.766386471013569	0.853656486151607	0.691971292849404	0.516378126784658	0.722778317562487	NA
ENSG00000064726.9	0.217785699274986	0.316914321956296	0.144901957865322	0.0401619807218119	0.241077003001112	NA
ENSG00000064763.10	0.138232385450828	0.281628078602316	0.103108219507982	0.093513829741922	0.236141212258692	NA
ENSG00000064932.15	0.268429545967919	0.0165706258448147	0.0280615392304869	0.400565824303371	0.233255101607187	0.791293093079186
ENSG00000064933.17	0.201364889726557	0.248358400247125	0.408395286035482	0.150498843361844	0.270590210282918	0.310556234164619
ENSG00000064961.18	0.0872498285003202	0.110556437846028	0.120523313337902	0.0835264713654608	0.0376442581636186	0.347092731651029
ENSG00000064995.16	0.0985262383723429	0.120904729826194	NA	0.215358030432056	NA	1.05010198564313
ENSG00000064999.13	0.299101423726125	0.273431546056847	0.320172306827128	0.407689742798372	0.0930512816777073	1.97054447110495
ENSG00000065000.15	0.148157178970151	0.0554091010078036	0.070817509136746	0.158348324454261	0.115099532842008	0.224970956020334
ENSG00000065029.14	0.153226548691698	NA	NA	0.327266146061085	NA	0.893214892146123
ENSG00000065054.13	0.0943185516172328	0.0536825182519535	0.201261276914974	0.0616517584175076	NA	2.68184441898618
ENSG00000065057.7	0.0870656843850924	NA	NA	0.743274735112922	NA	2.55903031548203
ENSG00000065060.16	0.347125258890249	0.339595158027905	0.231596026817247	0.404858762023039	0.291157422541854	0.453405506679312
ENSG00000065135.10	0.312432994022066	NA	0.334471481205765	0.28336528557814	0.701683615185655	NA
ENSG00000065150.18	0.210555421364487	0.252368687998912	0.178256274540328	0.112701194053098	0.24172052806652	NA
ENSG00000065154.11	0.140507106033912	0.245009596248022	0.16022407155989	NA	0.23357026674216	NA
ENSG00000065183.15	0.256182102204219	0.377131877386039	0.329383048241137	0.0361426097976377	0.294826163105434	NA
ENSG00000065243.19	0.316104249160191	0.126779263999216	0.248624031281993	0.319149798792806	0.331195986120449	0.0702234789890677
ENSG00000065268.10	0.101280333685083	0.0312764979400813	NA	0.0575792906707949	0.0603878007786009	NA
ENSG00000065308.4	0.246912078616089	0.0649044304787932	0.198835866801013	0.258646291581646	0.0508584696293947	1.26466805230245
ENSG00000065328.16	0.268426668795619	0.257516843121573	0.26188920261459	0.189585556796396	0.288106813854828	NA
ENSG00000065357.19	0.106051425412985	0.219683723461743	0.327692394819408	NA	0.246832964545707	NA
ENSG00000065413.18	0.390436582178128	0.220536821110273	0.393268563433332	0.388939495852561	0.380486383957237	0.44689103718841
ENSG00000065427.14	0.142413378358171	0.300373668920379	0.128051228623352	0.03348961383089	0.150184728388812	NA
ENSG00000065457.10	0.19786750713965	0.471828137827893	0.408172943445574	NA	0.260026827124476	NA
ENSG00000065485.19	0.136195547795811	0.0934337602997778	NA	0.212705470501962	0.0985074824283729	0.412983610295399
ENSG00000065491.8	0.377691749923639	0.270555631043887	0.269534187742746	0.243249224487999	0.421919204659528	NA
ENSG00000065518.7	0.0662562172382103	NA	NA	0.185089049254001	NA	0.477964604805349
ENSG00000065526.10	0.559237679922265	0.469401047197512	0.467190603197219	0.750673466391645	0.567012763207446	1.74087931968091
ENSG00000065534.18	0.17340603859802	NA	NA	NA	0.421883133956914	NA
ENSG00000065548.17	0.129634054864994	0.270780703355881	0.133077842226467	0.0469828801359106	0.228347370482892	NA
ENSG00000065559.14	0.271032769484267	0.433728976752097	0.274709797410615	0.115936294140476	0.27115565549156	NA
ENSG00000065600.12	0.183202832778499	0.261797517398579	0.0309129115214265	0.130808686357946	0.2475246919104	NA
ENSG00000065613.13	0.199342121412856	0.30440095814534	0.265378730331505	0.0523356671399571	0.322531651384705	NA
ENSG00000065615.13	0.982243553602235	0.883565417581726	1.65749377242057	0.33115191118257	0.64650737630222	0.32833304872322
ENSG00000065621.14	0.0884133654852865	0.29013133087372	0.173904533267458	0.00943770244705482	0.259310722087816	NA
ENSG00000065665.20	0.266197416596192	0.37143406248921	0.496136388222421	0.19584293945103	0.297808261624267	0.678019115739745
ENSG00000065675.14	0.231977942852727	0.444522977559847	0.557190524681743	0.0786137564983142	0.249752391864245	0.838813551523531
ENSG00000065717.14	0.192450152794008	NA	NA	0.0692515912432583	0.0807378780188732	NA
ENSG00000065802.11	0.560004290924581	0.201198066471811	0.269318880602234	0.253053319688828	0.52765328750267	NA
ENSG00000065809.13	0.200945758439301	NA	NA	0.207152967151983	0.0151324656157423	0.756881833178738
ENSG00000065833.8	0.156268043206644	0.24704766623574	0.177367461304923	0.0398854619664447	0.211408809903487	NA
ENSG00000065882.15	0.225312161115787	NA	0.0354924577145029	0.0750264609698785	0.398812379517476	NA
ENSG00000065883.14	0.26829200762105	0.26688643865276	0.335533377793134	0.262780907021423	0.210774886040744	0.699668244219379
ENSG00000065911.11	0.187257185989902	0.105939207056969	0.0440335070422391	0.12157039894625	0.210863042156918	NA
ENSG00000065923.9	0.30029469712456	0.270084172970089	0.244037362639988	0.239726416581828	0.0623650330575815	1.32129461670037
ENSG00000065970.8	0.428686462720177	0.0606253283419458	0.029394114334116	0.570769321890348	0.564986502117329	0.248799964773641
ENSG00000065978.18	0.0761580883639886	0.103309577481388	0.0998651927051837	NA	0.137713756683976	NA
ENSG00000066027.11	0.275934121108318	0.504363863166708	0.228817018952263	0.15978825521141	0.2484007504352	0.0224746666728093
ENSG00000066032.18	0.260093772129852	0.147382450211979	0.220689373043589	0.128224390476101	0.300020132288302	NA
ENSG00000066044.14	0.134758689790949	0.149757857814015	0.23316634795771	0.129805283543808	NA	1.1633263065038
ENSG00000066084.12	0.395924228092327	0.312049996612263	0.321517726780673	0.352118082688868	0.439930284422535	0.156198696556933
ENSG00000066117.14	0.170216493226715	0.179129546415652	0.0777998745206652	0.257122343848524	0.103524245200281	0.920124672050897
ENSG00000066135.12	0.309374388379069	0.164431298625282	0.176272765060014	0.666457200416548	0.167616733557985	1.62228246435131
ENSG00000066136.20	0.206462826221626	0.306194057365635	0.147929553083464	0.14170910578291	0.269548009457574	NA
ENSG00000066248.14	0.257912582648489	NA	NA	NA	NA	0.53156919614052
ENSG00000066279.17	0.324478521789169	0.385374482574337	0.490107011291059	0.369904939400902	0.361847610077631	0.724033904935593
ENSG00000066322.14	0.120420650099319	0.0577853845819617	0.0428999433874088	0.197242042597884	0.00932617301206443	0.710009183182677
ENSG00000066379.14	0.220464415854662	0.295233851007847	0.121496897825334	0.0644151930078107	0.231011588338469	NA
ENSG00000066422.4	0.3943441566654	0.398970371402468	0.300599302148026	0.399081675020797	0.460317458724581	0.184586101880135
ENSG00000066427.21	0.195423462437779	0.319596122258364	0.298208208531723	0.0147735115974121	0.368716883492612	NA
ENSG00000066455.12	0.211713827242421	0.394383626176552	0.190227926320146	0.195981134022573	0.239273937152161	0.12822151738445
ENSG00000066557.5	0.152599255869851	0.29365918872802	0.238492818165761	0.0192455373748695	0.20837255787485	NA
ENSG00000066583.11	0.150600798184721	NA	NA	0.128945555600649	0.197062372170914	NA
ENSG00000066629.16	0.225473431750532	0.152035223848886	0.159398017826698	0.191127403931701	0.233540669737674	NA
ENSG00000066651.18	0.22663609965837	0.280082698835275	0.26144717656119	0.0661441539470885	0.318947687802517	NA
ENSG00000066654.13	0.614545269410847	0.627911913689575	0.66932419526416	0.462535968931744	0.608849882157019	0.52152338003488
ENSG00000066697.14	0.176700827435803	0.411747412293867	0.179745058102223	0.111122317111895	0.231487628906642	NA
ENSG00000066735.14	0.216164230037515	NA	NA	0.338076600201258	NA	1.37794993876718
ENSG00000066739.11	0.362500928880912	0.320315847212389	0.198189877694948	0.336479001639951	0.355918950343662	0.167354309561068
ENSG00000066777.8	0.322447136720872	0.346256712022825	0.358583313840273	0.249906896998342	0.441035200910697	NA
ENSG00000066827.15	0.531831823660905	0.559954833215724	0.438018704539205	0.576825835059375	0.890134693848828	NA
ENSG00000066855.15	0.237010493271043	0.254673952263862	0.183431389773402	0.125807871135296	0.306137899476368	NA
ENSG00000066923.17	0.182241570704234	NA	0.0766373377354429	0.347436774617447	NA	1.90739685414261
ENSG00000066926.10	0.167720695919889	0.118986801455953	0.125515100434097	0.12872142563564	0.115032184602608	0.181513484310262
ENSG00000066933.15	0.535474288405984	0.501698629722998	0.585092003262357	0.433205034130867	0.65276207106936	0.535248428938582
ENSG00000067057.16	0.147877790287849	0.390119922523148	0.0134710877811487	0.0423439684750486	0.0972263957430782	0.160516037336728
ENSG00000067064.10	0.168833031743836	NA	0.111047453754881	0.0299251315043438	0.217427581017453	NA
ENSG00000067066.16	0.15668084155248	0.197616914928779	0.35214168446039	0.188231170861317	0.268372316398935	NA
ENSG00000067082.14	3.22989687522058	0.503804515616651	0.688589217412059	3.54054234428969	0.120369863931613	16.6484321133505
ENSG00000067113.16	0.155639747414125	0.0447809966520771	0.162771551347945	0.156582432606767	0.171060084620352	0.078960805606877
ENSG00000067141.16	0.239318643421032	0.513488888998647	0.0959068147234332	0.270749090041141	0.236105641208316	0.535768815845251
ENSG00000067167.7	0.140948132843107	0.287803428041939	0.160427340092903	NA	0.212410034961162	NA
ENSG00000067177.14	0.291625432884545	0.185036134248643	0.221323970045638	0.226932178620409	0.314111480100208	NA
ENSG00000067182.7	0.165303851187764	0.0482424590172483	0.141650678840513	0.437131042299106	NA	2.53974935610564
ENSG00000067191.15	0.320430154174497	0.473159619035184	0.561049337060066	NA	0.487689629166453	NA
ENSG00000067208.14	0.248905019739064	0.228018641033144	0.2100779731719	0.187146151315332	0.390222534564804	NA
ENSG00000067221.13	0.108150345486519	0.489285169206433	0.572280035940968	NA	NA	NA
ENSG00000067225.17	0.153966298790271	0.221514133238355	0.165272769199492	0.0972680196500452	0.0881602563032312	0.357992460499482
ENSG00000067248.9	0.202742379883971	0.319917906720721	0.169735247518939	0.100749672338699	0.329306361334929	NA
ENSG00000067334.13	0.224399526621085	0.298688094392272	0.171393374878379	0.156525606396171	0.324444086562052	NA
ENSG00000067365.14	0.268717280427169	0.420285149996097	0.532739392246194	NA	0.590459165359086	NA
ENSG00000067369.13	0.290646286388004	0.242402372948574	0.291497733139102	0.200974162176895	0.373532356405425	NA
ENSG00000067445.20	0.170304406935165	0.181961115833819	0.114169322205067	0.193594662379275	0.148144145232857	0.381262354647447
ENSG00000067533.5	0.206549783806338	0.287941201944594	0.0980897993724665	0.0651041628456982	0.212290107147821	NA
ENSG00000067560.10	0.128791813221463	0.198009261437366	0.0928024020694503	0.102833279837541	0.0658943463277814	0.275485255614792
ENSG00000067596.10	0.290339639322691	0.305173345522815	0.201613649160862	0.317386051835136	0.280730658140125	0.452473101140581
ENSG00000067601.7	0.233328438089485	0.948005054576893	NA	0.11329273254818	1.9003494438725	NA
ENSG00000067606.16	0.136247485845551	0.049876929485699	0.146279422973774	0.295748095396321	0.0957002890843892	0.760477098960619
ENSG00000067704.9	0.145273533499878	0.191862855359584	0.112284051876879	0.0771609723198584	0.187425126814795	NA
ENSG00000067715.13	0.38246129939166	0.363497686110173	0.218756460134162	0.263205397851482	0.626296148628597	NA
ENSG00000067798.14	0.559263824697089	0.52488782393287	0.537133320229752	0.588948261955901	1.14827464212298	NA
ENSG00000067829.18	0.0910016919869995	0.077681763798675	0.0336783230316707	0.0224439704021071	0.121953367699328	NA
ENSG00000067836.12	0.117304939262952	NA	NA	0.0829276647609702	0.176532790917405	NA
ENSG00000067840.12	0.13924301281041	0.135447195076371	0.204833457651234	0.079359852924295	0.0456034910635764	0.784163042657566
ENSG00000067842.17	0.206907630173448	0.0373492558343479	0.137141368067624	0.223387894924532	0.119328742167731	0.819383342924609
ENSG00000067900.7	0.227113157437773	0.198720518576634	0.331986988208764	0.135193778083858	0.26179302234119	NA
ENSG00000067955.13	0.107819753258034	0.0167921594470768	NA	0.137131446397283	NA	1.72964359536299
ENSG00000067992.12	0.163724378186799	NA	0.11993654448758	0.207716259632375	0.157605994740857	0.220489826337036
ENSG00000068001.13	0.262708968959367	0.178504671637082	0.0188331820518567	0.202405611280645	0.16576661874784	0.217025657052116
ENSG00000068028.17	0.938806393043795	1.25715256132551	0.172874761025752	0.683299055632188	0.274214370729814	1.7381519041461
ENSG00000068079.7	0.143057843690355	0.252741679131908	NA	0.00252967966967514	0.166235753952821	NA
ENSG00000068097.14	0.343272071251313	0.284549012272879	0.217807436916511	0.413931001566024	0.239738902832197	1.05591093206243
ENSG00000068120.14	0.129228350244896	0.0999390080946605	0.197715437804432	0.132831169383733	0.112196288519967	0.43312365840816
ENSG00000068137.14	0.251658334141697	NA	NA	0.63039699492745	0.139898003906861	1.9124248635764
ENSG00000068305.17	0.376315768670293	0.235492851293524	0.266122405559141	0.391231341178922	0.409472774661654	0.24652894573137
ENSG00000068308.13	0.141166070142227	0.0307191639896353	0.026484764027654	0.119571595858167	0.241362510621136	NA
ENSG00000068323.16	0.147458765753414	NA	NA	0.273145577138263	0.0305798968139189	0.761099407762298
ENSG00000068354.15	0.274528690551298	NA	NA	0.517452746081164	0.298993610763806	0.483928429452056
ENSG00000068366.19	0.203102776965641	0.32371692896367	0.267158395488828	NA	0.136009722308711	0.121188139303751
ENSG00000068383.18	0.215151071972864	0.210261467775107	0.0128114026589803	0.262624148407007	0.203004454513407	0.343742169600186
ENSG00000068394.10	0.093458145677225	0.189954570123909	0.194882190090759	0.121590955712727	0.0379835716551304	0.516981105712462
ENSG00000068400.13	0.0888608246390794	NA	0.0065630947987876	0.164388460069211	0.0341852559694196	0.474421498241652
ENSG00000068438.14	0.0953168292142913	0.097716866047848	NA	0.0769387247848302	0.109014840687648	NA
ENSG00000068489.12	0.134763069914185	0.00622445569044541	NA	0.26160284689467	0.111074077866046	0.284543816885531
ENSG00000068615.17	0.212351437604444	0.303021426700784	NA	0.159186602771807	0.262075305475456	NA
ENSG00000068650.18	0.24735295925066	0.0895954814246067	0.204531682915483	0.220892117104628	0.221036423398551	0.825123695780134
ENSG00000068654.15	0.360204664896602	0.319058241504546	0.211404417926659	0.433081262368845	0.271357630313931	1.06731368699054
ENSG00000068697.6	0.0952773876804578	0.0781294865723894	0.0934946883649342	0.0242296406681583	0.0875965503630739	NA
ENSG00000068724.15	0.498270111001804	NA	0.0999189368843996	0.751260971286176	0.16170296185659	2.27415197807637
ENSG00000068745.14	0.403708822980069	0.499994419935861	0.570253628761075	0.341452975395963	0.282094475489898	1.01334330917471
ENSG00000068784.12	0.359155439033493	0.519229981297612	0.429695330085205	0.323482145041662	0.540994479058029	NA
ENSG00000068796.16	0.218472328841152	0.261613111891137	0.209368285447865	0.194002554920986	0.195828177105032	0.276190625779817
ENSG00000068878.14	0.313402538038647	0.269970835322796	0.249665020712897	0.194802635739371	0.462112205729069	NA
ENSG00000068885.14	0.190191929021277	0.239984235306308	0.395814779144157	0.0833042650599529	0.264889214623751	NA
ENSG00000068903.19	0.112131692219484	0.0121516784263058	0.0400231672404336	0.071374813571542	0.14740216555702	NA
ENSG00000068912.13	0.115775157593752	0.29619119249678	0.269937342390882	NA	0.23199822758639	NA
ENSG00000068971.13	0.240768760115902	NA	NA	0.647973239582142	NA	2.0976115410991
ENSG00000069011.15	0.18189695539349	NA	NA	0.940359417193757	NA	NA
ENSG00000069020.18	0.562105173959691	0.52428235126835	0.5385233579186	0.503056713713261	0.607613739256512	1.24135308580503
ENSG00000069188.16	0.34465020955146	0.0111372086832005	0.100437216136766	0.169744118667199	0.105885922599437	1.1683938901327
ENSG00000069248.11	0.245399201078111	0.259773202753858	0.1701593151014	0.213203995279367	0.28053845970631	NA
ENSG00000069275.12	0.224896620332819	0.248937904058887	0.247230587225461	0.0589043665005867	0.314868588896847	NA
