symbol	gene	FDR_3	logFC_3	FDR_6	logFC_6	FDR_12	logFC_12	FDR_24	logFC_24	FDR_48	logFC_48	biotype
KCNK15	ENSG00000124249.6	0.9997978907181365	-0.4276964284846855	0.5212967800919136	-0.544896300185544	0.997455737816448	-0.004105801016957643	0.5575111213636245	-0.25868600709880724	0.25262843640918614	-0.44883514730156515	protein_coding
DANCR	ENSG00000226950.6	0.9997978907181365	-0.17779319452496203	0.9645743014751601	-0.026965732140345127	0.466265611205753	0.2423059178219586	0.2781785728785391	0.21890876864996942	0.7906579033480732	-0.06109381987142148	processed_transcript
TCEA2	ENSG00000171703.16	0.9997978907181365	-0.17726710120047937	0.8286576225966299	0.0991821720009923	0.5685989829537137	-0.31700652012021513	0.5180785192093623	-0.16216399042264157	0.616987217343421	-0.09532040465237135	protein_coding
INPP5F	ENSG00000198825.12	0.9997978907181365	-0.13917433293902992	0.5723117561237452	-0.1447069851336189	0.998404253127708	0.0013040146686732566	0.8570613101346161	-0.05724680089390709	0.8704905371373212	0.03564039693068292	protein_coding
TMEM150A	ENSG00000168890.13	0.9997978907181365	0.1562252272149298	0.9491694524302507	-0.04296812579744383	0.9301228827690596	-0.05758509575189655	0.5657120044331397	-0.173045244934502	0.9170036392881745	0.02519831897029114	protein_coding
SEC22A	ENSG00000121542.11	0.9997978907181365	-0.14823211982051399	0.9651916725802189	-0.026469856537633243	0.4682483755568788	0.2529254093751168	0.6983119258199906	0.10998347105506778	0.47523517493300343	0.1258710584984816	protein_coding
MAPK10	ENSG00000109339.19	0.9997978907181365	-0.17248097511545596	0.9354683626284502	-0.056655250951215784	0.9679571069914188	-0.03528024422409421	0.8952159561356229	-0.05709422621632569	0.9405480731548308	0.022287530639890772	protein_coding
UBTD2	ENSG00000168246.5	0.9997978907181365	-0.11196833287668143	0.568758609983817	0.13566988999741647	0.8418038943800742	-0.10679480157250026	0.8306300551972947	0.05215787912176579	0.33081744588126816	0.12179957360926118	protein_coding
ARPC5L	ENSG00000136950.13	0.9997978907181365	-0.11959007220440575	0.6109131283182382	0.10840013480895876	0.9201502719301303	0.05830205512498216	0.523196438531692	0.11625733571769704	0.43219702537808286	-0.10239310767345831	protein_coding
LINC00960	ENSG00000242516.1	0.9997978907181365	0.3299064223733976	0.7711468384997551	0.30511816850750106	0.9794928363480787	-0.03814102334132852	0.9556238406062293	0.04220505805126964	0.7477822174966243	0.14465756657605566	lincRNA
P3H1	ENSG00000117385.15	0.9997978907181365	-0.10462288955948723	0.9203607068299813	-0.030433613853647613	0.7571770131904678	0.11443296318351467	0.7247431796704767	0.07413099743447531	0.276354421325886	-0.11993968976164729	protein_coding
ZNF32	ENSG00000169740.13	0.9997978907181365	0.18892620661794052	0.936883993228342	-0.05707792123136369	0.06499826406381413	-0.46207659243959226	0.9582820855957184	0.024060517510531093	0.5402648371235476	-0.11072666946062175	protein_coding
DPY19L4	ENSG00000156162.16	0.9997978907181365	-0.1015696995263162	0.9759440813087068	-0.016345620766646106	0.9853164215530843	0.015347422423916809	0.47853603298500635	0.13342783121112445	4.2635340276286427e-4	0.33499986054674297	protein_coding
FGF11	ENSG00000161958.10	0.9997978907181365	-0.15940592191027597	0.7675225943606419	-0.13466870836296033	0.9421823809349198	-0.09172715806409588	0.03973277141468223	-0.4649050671694706	0.33081159144249817	-0.1945161297750764	protein_coding
RP1-223E5.4	ENSG00000261071.1	0.9997978907181365	0.5673527105886786	NA	NA	NA	NA	0.973631650849453	0.06399225443261301	0.40706198096412916	-0.6745126247746526	antisense
RRAS	ENSG00000126458.3	0.9997978907181365	0.10129207949874143	0.7961118224839074	0.07403754924350872	0.9188828026204038	0.05176605374391465	0.8809238772073968	-0.03477697657960425	0.19666172320116698	-0.1386469426490043	protein_coding
GOLT1B	ENSG00000111711.9	0.9997978907181365	0.10599857035044179	0.6457952219838605	0.12329548108064571	0.42468413524583204	0.2797510092972914	0.027593982326585574	0.3133378863735564	0.6871693657447945	0.055748702528958485	protein_coding
RN7SL1	ENSG00000276168.1	0.9997978907181365	-0.2825533912697726	0.8041780051864212	-0.13348628389522307	0.5081905331087859	0.20377486351561253	0.25764102280686996	0.37711720701443774	0.904884732015075	-0.04058362670975187	misc_RNA
DUXAP8	ENSG00000206195.10	0.9997978907181365	0.20334679039007933	0.6198249763283166	-0.23105902584431223	0.753583301466232	-0.24935889949567097	0.526976040821825	0.21619304732456995	0.768373271383727	-0.08134621181476152	processed_transcript
WDR3	ENSG00000065183.15	0.9997978907181365	-0.10062392295918932	0.26092788372720704	-0.15471527013530842	0.9352406799904754	-0.04973456785533001	0.94708582835604	0.021298042444719195	0.422821381192394	0.10030563814894389	protein_coding
PAQR4	ENSG00000162073.13	0.9997978907181365	0.1617984693753639	0.9083155111304428	0.05897999706068562	0.9618345311784924	0.03652635919595846	0.6549308071793484	-0.14463985410841781	0.3968564548213767	-0.19205430183520006	protein_coding
TSEN34	ENSG00000170892.10	0.9997978907181365	0.11204310640254438	0.8308129654911705	-0.06654524944277296	0.7768876773005798	-0.10547783748147781	0.9004149868117729	-0.03270403070719052	0.16994148862493713	-0.1688728091372393	protein_coding
PPIH	ENSG00000171960.10	0.9997978907181365	-0.14736481339650565	0.9091080019464444	-0.06667740818541512	0.8636866506342186	0.09975151132460877	0.4623175714580059	0.1543239330519997	0.19063894092730835	-0.2100941506909118	protein_coding
CDK5R1	ENSG00000176749.8	0.9997978907181365	-0.3474567711743399	0.9779246685064159	-0.04168576304466136	0.38316452309119425	-0.5121969802404696	0.9722653631869332	-0.04494259223138761	0.21415376069281214	-0.4527989787700375	protein_coding
SECISBP2L	ENSG00000138593.8	0.9997978907181365	-0.09887778245028597	0.10959381500006256	0.1890691832009428	0.921577577004387	-0.0629941848656533	0.337509073441777	-0.16508082730033233	0.011950048931669314	0.229143800728532	protein_coding
TRIM54	ENSG00000138100.13	0.9997978907181365	0.2888855800287054	0.31128579277551144	-0.6138121137931293	0.35144357533726295	-0.7482050235746931	0.6461458379056981	-0.3296581779529589	0.3319923819631367	0.3687581988135157	protein_coding
LARP4	ENSG00000161813.21	0.9997978907181365	-0.09816014673828798	0.06595454974809054	0.18894749173165568	0.7905276475952725	0.11847455589731963	0.973631650849453	0.010616098981515349	0.01529338714058572	0.2420188002900007	protein_coding
PLXNB3	ENSG00000198753.11	0.9997978907181365	0.21465629409735001	0.8989020523680905	-0.0879586137412214	0.7290405011829962	-0.2693694829362532	0.9565681762151167	0.04301805113475556	0.8045389824303182	0.0687595447941506	protein_coding
ANKRD49	ENSG00000168876.8	0.9997978907181365	-0.2609933829324241	0.9609214694568632	0.06065064739067003	0.9300617756798293	-0.12959009971640037	0.31047818158273	-0.31318464295123366	0.897088659041165	0.052688297056972526	protein_coding
CORIN	ENSG00000145244.11	0.9997978907181365	-0.4016417962065399	0.7945856861958539	-0.31042386484967255	0.9516111912574385	-0.09207023832553293	0.9990905697785417	-7.370956867119974e-4	0.09567660374377926	0.6010493610680683	protein_coding
GBP3	ENSG00000117226.11	0.9997978907181365	-0.10259762737551639	0.8607760336073816	0.051992486375858245	0.16662264822540565	-0.32310616818119775	0.03105402296868202	-0.24708528461641938	0.6779858926092794	-0.05729145373017758	protein_coding
AHI1	ENSG00000135541.20	0.9997978907181365	-0.1728005111334899	0.5751643062746457	0.14740578704435955	0.7768876773005798	0.1344343367771551	0.8234323261123886	-0.0749823274350035	0.4066268009963319	0.1378453215554558	protein_coding
ZFP69	ENSG00000187815.9	0.9997978907181365	0.30400709898058204	0.9819447294894317	-0.03239768249057834	0.9169251839009642	-0.20824774522298126	0.9130207075834823	0.07991892068550221	0.5613853798733918	-0.230944719070152	protein_coding
ZNF283	ENSG00000167637.16	0.9997978907181365	-0.26259471875681306	0.9427764586792486	0.07508423583440894	0.9793694217821589	0.027570621291080313	0.88289087838461	0.08005699777004001	0.9244872194162211	-0.036945534533205954	protein_coding
SEPT6	ENSG00000125354.22	0.9997978907181365	-0.10702521279387886	0.929676475896307	-0.034646911505440026	0.10177342283822768	0.295545437689672	0.004302934542285955	0.3510177571046426	0.7276863101359109	-0.0514878782634805	protein_coding
TNFAIP3	ENSG00000118503.14	0.9997978907181365	0.10987294604433238	0.9379369288097441	0.02896732977803723	0.2904495197494412	-0.30903996481450147	0.007246168401186612	-0.29976872221259987	0.33167274918885775	-0.12003178663456676	protein_coding
FZD1	ENSG00000157240.3	0.9997978907181365	0.12124161594061209	0.6658700196602064	0.11658900876332189	0.6914457324264421	-0.17788920133493683	0.21887717295057238	-0.17566540907710199	0.8266147673608482	-0.03192696126771621	protein_coding
ESAM	ENSG00000149564.11	0.9997978907181365	0.10386374257449792	0.9252260800314768	-0.04751415238726005	0.9631565850722145	0.032687826276886954	0.09274464174475658	0.239760605837182	0.40706198096412916	0.19976985996047383	protein_coding
BDH2	ENSG00000164039.14	0.9997978907181365	-0.11234834720395795	0.975779942029598	-0.01564089566581174	0.9771230306541262	-0.018568789845780444	0.77338044029833	-0.07311423996044626	0.7915588189845578	-0.049405611881569375	protein_coding
PSMD8	ENSG00000099341.11	0.9997978907181365	0.09367692071617775	0.9971232058764461	0.0014973006433905958	0.616740383082615	0.15390707479020224	0.08060640511245729	0.21165605531130652	0.6322437110252425	-0.06003464267973246	protein_coding
STAU2	ENSG00000040341.17	0.9997978907181365	-0.10957048606853928	0.9484166773709243	-0.031012477903978684	0.5245520481756675	-0.18498564626670813	0.7094386010473945	-0.07834114171901281	0.14811191784763722	0.18276064033929273	protein_coding
PDZRN3	ENSG00000121440.14	0.9997978907181365	-0.12701637359279988	0.5346830841870505	-0.16158333058467905	1.6246141980513687e-6	-0.7402145010936637	1.8592391655718995e-10	-0.6831732325959252	0.6184254771131518	-0.07796211582087771	protein_coding
PPP2R2A	ENSG00000221914.9	0.9997978907181365	-0.10868975448089904	0.8897083323458339	0.04161498886149105	0.7905276475952725	0.10103680274768242	0.7992427365199001	0.054652598950122755	0.3820456913277224	0.1029901846014594	protein_coding
ZNF639	ENSG00000121864.9	0.9997978907181365	-0.12425165518050041	0.8479783062032795	-0.07241935247461109	0.8600021551447161	0.1076586842215721	0.7778628978524943	0.07353283667714648	0.019878859489539994	0.2548085324019827	protein_coding
CLEC14A	ENSG00000176435.6	0.9997978907181365	0.11855351732476163	0.937241895266101	0.043937247215870404	0.9915328621010665	-0.007407327485608384	0.39390351092840115	0.14781330007558666	0.7033183628116475	0.0972711919467398	protein_coding
OXSM	ENSG00000151093.7	0.9997978907181365	-0.21775416851792348	0.23493272689562675	-0.3864825229957721	0.9618345311784924	0.04931523931773117	0.922215710066355	0.050689068554362865	0.6006275064275328	0.13217410864196746	protein_coding
RAB27A	ENSG00000069974.15	0.9997978907181365	-0.1135629161685614	0.6031742265478924	0.10915903581521001	0.04372262223262072	0.3406738967149206	0.06168000920169511	0.24768364291905828	0.42739634911408775	0.10390811259578797	protein_coding
PAPOLA	ENSG00000090060.17	0.9997978907181365	-0.09036797654964956	0.7885675288666258	0.06170093372914066	0.5623083485867111	0.14861139173385496	0.9713514672116155	0.01258175216324885	0.039697665155940594	0.18380835195305176	protein_coding
THRAP3	ENSG00000054118.13	0.9997978907181365	-0.10157109577485719	0.4643025374692629	-0.11397076651032276	0.7119966487008099	-0.11222575188849272	0.7903662703154661	-0.06239292671688835	0.9812020463238703	-0.004041984291337531	protein_coding
ARHGEF1	ENSG00000076928.17	0.9997978907181365	0.09912363927956179	0.8387458545984103	0.059075596701520544	0.9632598761385917	0.025047050758951937	0.9134042173855045	-0.03424353961693599	0.2590854148253369	-0.13068576728342554	protein_coding
STOML2	ENSG00000165283.15	0.9997978907181365	0.10632180617678745	0.8444769904325847	-0.0581620830887363	0.9856393458861842	0.010041965001656227	0.7018249661723968	0.08191432965556587	0.08777198404580118	-0.17790795716298208	protein_coding
MRPL47	ENSG00000136522.13	0.9997978907181365	0.12774651392943703	0.7469608040986081	0.10923135042961166	0.9169251839009642	0.050116325039381196	0.1998154382756339	0.17680395777484015	0.5338977556661293	-0.10004693081346565	protein_coding
SAMM50	ENSG00000100347.14	0.9997978907181365	-0.09776542428717117	0.05408634025128803	-0.2149061366221501	0.9067931089092037	0.06972984838091725	0.8906246953910786	0.03388181615763079	0.6504562686204152	-0.06517373556570277	protein_coding
ZNF90	ENSG00000213988.10	0.9997978907181365	-0.4714385471458535	0.5478019183283921	0.5154594814133767	0.8435070131134095	-0.23804550726848073	0.9950065526877322	0.006668670665282926	0.9072058346370908	-0.08119719776199458	protein_coding
TPST1	ENSG00000169902.13	0.9997978907181365	0.10286250661477185	0.014150828819573774	-0.3087211386601788	5.138383966948141e-5	-0.5700105548838104	0.0011358059365678545	-0.34717006460646743	0.4565317918877249	-0.10535356742205551	protein_coding
CUBN	ENSG00000107611.14	0.9997978907181365	-0.4593656806240963	0.929253133746724	-0.18359375559251334	0.5791634814792999	-0.6278669295508083	0.5337413482526571	-0.47775975005140764	0.980570572866217	-0.019828085955211485	protein_coding
GINS4	ENSG00000147536.11	0.9997978907181365	-0.19856038027743764	0.6989740252875094	-0.13574500960368066	0.5064656951164656	-0.21589329984289335	0.691046146354829	-0.09747261454335086	0.36537445920594763	-0.20052115491252803	protein_coding
ADAMTS7	ENSG00000136378.14	0.9997978907181365	-0.17245566609165505	0.8344920592744149	0.07988995828505782	0.7571770131904678	0.1453205612982776	0.931086906192789	-0.027914580096756715	0.9265516738857996	0.01637561917870423	protein_coding
TAF1C	ENSG00000103168.16	0.9997978907181365	-0.1560182806231898	0.9613524511146413	0.039687191086110137	0.8036135866661215	-0.1704144333028593	0.9945014114395029	0.0035007406923394002	0.7439356658928636	-0.08919922615844156	protein_coding
FBLN2	ENSG00000163520.13	0.9997978907181365	-0.11254759707376734	0.9849452923025666	0.014090084093193693	0.8138686817462788	-0.1028621446902462	0.6435395225511141	-0.08076485216416639	0.9828661803468858	-0.003972223075983658	protein_coding
RASSF3	ENSG00000153179.12	0.9997978907181365	-0.09859109689835473	0.3598640583750175	-0.1453302155271503	0.2620557883451065	-0.34259546767721333	0.09581981423800731	-0.2135926394875743	0.42190305367689207	0.09274562155363167	protein_coding
PHLPP1	ENSG00000081913.13	0.9997978907181365	-0.1374668164909062	0.002155236131030489	-0.39469898103708057	0.023826454835628695	-0.48883108915665924	1.3301007010786378e-5	-0.459509214909873	0.8534288029868172	-0.038408137343787514	protein_coding
RP11-37B2.1	ENSG00000251136.8	0.9997978907181365	0.5617169347286133	0.9727344364437306	-0.09060244365385008	0.44816725690607345	0.7483960146025465	0.627008679261723	-0.4699672570598053	0.933120227357826	0.06985711917219428	lincRNA
CAB39L	ENSG00000102547.18	0.9997978907181365	-0.13578241296869675	0.26108679650994476	-0.20930486502052809	0.0156388126116492	-0.449149065757674	0.0051100584530008545	-0.3238749251554373	0.9014364828753907	0.028931444083932806	protein_coding
RANBP2	ENSG00000153201.15	0.9997978907181365	-0.10028567188964656	0.5153108363609364	0.13249678829766068	0.6813541485119121	0.1782581937721932	0.47913523472212094	-0.1529252101538111	0.13110049537317853	0.17120509861219185	protein_coding
VPS8	ENSG00000156931.15	0.9997978907181365	0.12215927336019394	0.9138025037368442	-0.04671700359479856	0.9720472643322962	0.01953978475846485	0.6874543967588037	-0.08697535410180969	0.9268142269906466	0.016535300006158802	protein_coding
VPS37D	ENSG00000176428.5	0.9997978907181365	-0.41430166169084803	0.7262855010239063	-0.4785264957318672	0.26709987840116606	-0.7831015607484302	0.7204524001928194	-0.24220612863811147	0.7383675258031269	-0.18333320504707448	protein_coding
LITAF	ENSG00000189067.12	0.9997978907181365	0.093943565875564	0.6879311987953863	0.08513648926280533	0.998404253127708	0.001313148679120844	0.9671239938708122	-0.013412739770028216	0.34538240338037807	-0.1030302963071163	protein_coding
TAF9B	ENSG00000187325.4	0.9997978907181365	-0.1643132552414915	0.90930610672268	0.06227553761354199	0.10748787134319769	-0.42929865085429175	0.7338048805494642	-0.10952827907072593	0.9942160813156875	-0.0016622605548304993	protein_coding
RELN	ENSG00000189056.13	0.9997978907181365	-0.18347043290981696	0.9964081280526695	-0.005921121961791322	0.8108273392345825	0.24552347657474388	0.8089319674177471	0.11232646103544619	0.15836504784134775	0.2983319295534369	protein_coding
NOTCH1	ENSG00000148400.9	0.9997978907181365	0.11602039203965617	0.9173743535649506	0.046658345203020625	0.8587715995930079	-0.13046974102934955	0.8458430141396395	-0.055138414470510384	0.7503542115940326	0.062060685967406874	protein_coding
SLC12A5	ENSG00000124140.13	0.9997978907181365	0.3439142459602599	0.9720983459482279	0.06778288803432239	0.9853153033910808	0.04652302235523791	0.8805910372847172	0.1428390257040297	0.67643394108231	0.29610333959928203	protein_coding
FAM86C1	ENSG00000158483.15	0.9997978907181365	-0.2420037525423012	0.9036761383342641	-0.11136655643956098	0.8072886082902969	0.1992866687587452	0.9316351768624539	-0.05552665700162087	0.2116208885792239	-0.315370354026997	protein_coding
DCK	ENSG00000156136.9	0.9997978907181365	0.13200391772544312	0.7309437137575928	-0.10088465888039265	0.8570631437732968	-0.13356116964117073	0.9520069533492579	0.02044459450783009	0.11483993534194908	0.2521669877799014	protein_coding
HIST3H2A	ENSG00000181218.5	0.9997978907181365	0.31033774534853226	0.9620383016126431	0.0914788560217179	0.9144503082104576	-0.15870094579462238	0.893579273157211	0.0877618859778546	0.6313952625473748	-0.21081574086760121	protein_coding
VSIG4	ENSG00000155659.14	0.9997978907181365	0.20455166852402523	0.6312021344651547	-0.28338421102148537	0.9716242418346807	0.0493914895396414	0.015927233547134278	0.6882005756900335	0.003212287242830102	0.9818535210473991	protein_coding
TNKS1BP1	ENSG00000149115.13	0.9997978907181365	-0.11749201092191795	0.02040259464810638	-0.25877591809648404	0.6461809393511757	0.2076225702638281	0.8805910372847172	-0.047422475527162826	0.24462579656604133	-0.14691295876088795	protein_coding
WDR63	ENSG00000162643.12	0.9997978907181365	0.4023889473938869	0.8876568369532024	-0.19605411349144983	0.11912041756989508	-0.9346048796669838	0.09662498172430163	-1.2224324488357527	0.9321210616433323	0.04804373269790577	protein_coding
ZBTB25	ENSG00000089775.11	0.9997978907181365	-0.17874006590117894	0.9826713179323623	-0.017363386727077285	0.9052311162767886	-0.08064420853042481	0.7896349794990545	0.08469485920597795	0.04467370309290245	0.33220886416744994	protein_coding
ANK1	ENSG00000029534.19	0.9997978907181365	-0.24565932511922872	0.27539013193718265	-0.3372572919978292	5.218431660057298e-8	-1.153384673892796	2.1625126274419921e-4	-0.9121191685835676	0.3088585424155427	-0.23770875988774634	protein_coding
CIAPIN1	ENSG00000005194.14	0.9997978907181365	-0.10291007274063727	0.8366729452309424	-0.06180784232635626	0.7148554836543254	0.12939892985154497	0.4643137244947949	0.1208119400175235	0.14830414240268888	-0.16137165636525405	protein_coding
GBP4	ENSG00000162654.8	0.9997978907181365	0.12736155723178294	0.8624840934941893	0.10531741118760406	0.17122993732257952	-0.32810848008953186	0.5468637377057508	-0.1626080322845179	0.9131717903531176	0.030357546312792298	protein_coding
IRAK4	ENSG00000198001.13	0.9997978907181365	-0.14284486590939144	0.9833287305731635	0.012985312752353729	0.9759803487841668	-0.02279861303600992	0.9255905283036358	0.03244802392599444	0.8156257273844927	-0.05115880660298953	protein_coding
TMEM98	ENSG00000006042.11	0.9997978907181365	-0.09863735911465059	0.7690010628604232	0.07632030997890762	0.9567099126798151	-0.033858251512470475	0.9472847264604821	-0.022403681797990575	0.6032644457204474	0.06379281530555232	protein_coding
PIP5KL1	ENSG00000167103.11	0.9997978907181365	0.4420797278171566	0.977258452637713	0.06843812922636278	0.9572795016939184	0.09210156487843738	0.6804924020308823	0.37538726352996693	0.7098174044503975	0.2181719541343188	protein_coding
ZYG11A	ENSG00000203995.9	0.9997978907181365	-0.501906186350249	0.48373718903859036	0.8176386216316166	0.633611449612211	-0.5893346974496988	0.865790796277478	0.20478188215239343	0.7923749515026774	-0.22996035118948818	protein_coding
PRDM8	ENSG00000152784.15	0.9997978907181365	-0.35328794116065826	0.8403156142062688	-0.1721807387106298	0.4168992917350846	-0.6663039784726504	0.5882624750233839	-0.4014319487620137	0.04515035308766496	-0.6692597722622753	protein_coding
PTPRB	ENSG00000127329.15	0.9997978907181365	-0.12213240844133783	0.6658700196602064	0.14108580421234565	0.7966845630365826	-0.21381732229627468	0.7471371789162056	-0.08544801634733377	0.4923714147552588	0.14376624132548477	protein_coding
GTDC1	ENSG00000121964.14	0.9997978907181365	0.13916921635839508	0.8884323594728423	-0.07426614507232153	0.5825404865066763	-0.20310426559477401	0.9648453266851669	-0.021862587284099084	0.17899805434968324	0.18867274424141628	protein_coding
TLK2	ENSG00000146872.17	0.9997978907181365	-0.11416895509123322	0.9758036235629765	-0.014322004854551925	0.8166772398667727	0.08478892568541459	0.7716688627922548	0.08338012918606771	0.7823877519011164	0.04166225520074031	protein_coding
TASP1	ENSG00000089123.15	0.9997978907181365	0.19500422104335494	0.5719990225742532	0.2398127882942212	0.8082516023222256	-0.15919808753498157	0.9832703216619055	0.012944341363305028	0.9184756042704718	-0.03764686053024689	protein_coding
WDR27	ENSG00000184465.15	0.9997978907181365	0.2858439663980314	0.8820876737851766	0.2070605268554175	0.7576942638754722	-0.29389856634684053	0.22100925800396223	-0.48485629533369967	0.17335738606184298	0.35209770458065387	protein_coding
KRIT1	ENSG00000001631.15	0.9997978907181365	-0.17771321242385604	0.9871205660239263	0.010654246580113198	0.8710192721576037	-0.12120314509836387	0.45060511633956996	-0.16114954327721837	0.021972868260200763	0.37351299653551157	protein_coding
ADAMTSL5	ENSG00000185761.10	0.9997978907181365	0.356134012025969	0.9170417417722146	0.13289794968146193	0.875546922165484	0.14313862226101792	0.8992491192996284	0.08683519292480193	0.736482247237566	-0.11918484228631346	protein_coding
ZNF611	ENSG00000213020.9	0.9997978907181365	-0.21971906173987277	0.970355810693384	0.031168664192554128	0.7765004188581713	0.16266151118213273	0.7871134668208085	0.10020500404348125	0.652157621473253	0.11270939461429418	protein_coding
SEZ6L2	ENSG00000174938.14	0.9997978907181365	-0.14781129883522254	0.8792822080132167	-0.06905267644282219	0.8258746765751488	0.11767397600675282	0.5788928018862837	-0.13214706313749713	0.5483579620659287	-0.10891274167989831	protein_coding
C14orf132	ENSG00000227051.6	0.9997978907181365	0.1654262319793525	0.826640318979433	0.09131209033569533	0.9329038060611653	0.05417880334474801	0.19599592074202	-0.2269780606366357	0.19225149183905516	0.17621075584521578	protein_coding
PCYT1B	ENSG00000102230.13	0.9997978907181365	0.4740986315808506	NA	NA	0.7717556727596463	-0.43163865347964026	0.35967422197812204	0.6653455157211235	0.9355936492398161	-0.07048101264656809	protein_coding
UBE2W	ENSG00000104343.19	0.9997978907181365	0.11216985523829859	0.6727749588867313	0.12581606143253726	0.9377688078227311	0.06452829132012933	0.4622419271036514	0.1651337763220574	0.30250723761411713	0.15229956750003412	protein_coding
DYRK1B	ENSG00000105204.13	0.9997978907181365	0.1581783731771308	0.10454795578169318	-0.3737279815543897	0.913068077603639	-0.09528228039382625	0.0918504861406424	-0.28500859897772424	0.5822785563613239	-0.12891505736054387	protein_coding
RGL1	ENSG00000143344.15	0.9997978907181365	0.09929860868995034	0.8633461774616892	-0.0659179448124157	0.6409859350309235	-0.16145509767249813	0.1610244237477551	-0.20930940461800482	0.9251604684469611	-0.017471320102199747	protein_coding
NDST2	ENSG00000166507.17	0.9997978907181365	-0.13646995430530334	0.8044026504574734	-0.08747599260626852	0.81036785711284	-0.1040896388377495	0.5036975332936732	-0.131737010828303	0.9456786536587128	0.013844646823163132	protein_coding
CDAN1	ENSG00000140326.12	0.9997978907181365	-0.23726141867595016	0.7965666901758568	-0.10984371746956782	0.740915856345941	-0.1909824827871404	0.8292896144776368	-0.07864439175026702	0.8763506393148985	0.04233892095684625	protein_coding
FLI1	ENSG00000151702.16	0.9997978907181365	0.16452503822481152	0.9617011588194303	-0.025946367166322815	0.8966250894084254	-0.06765943611632107	0.44692923333324375	0.15074836836328742	0.1845268422401938	0.20675826690793858	protein_coding
GRTP1-AS1	ENSG00000225083.1	0.9997978907181365	0.33164420443731174	0.8811710471124691	-0.2505241431079711	0.8079406631340044	0.44922399605743357	0.9707657080907794	0.05016041561758168	0.9359923848274504	-0.07979007690996079	antisense
RP11-408P14.1	ENSG00000243199.1	0.9997978907181365	-0.3939865701197481	0.8655620241402027	0.24702106716051592	0.8938986609104052	0.2685278394728171	0.8573215022496948	-0.12866315547785245	0.3614161869063668	-0.40421673075477893	processed_pseudogene
NGF	ENSG00000134259.3	0.9997978907181365	-0.16121630980589083	0.995253980440449	0.004152085767893068	0.3106578389898925	-0.3144097667373726	0.8777140176564575	-0.06369493426487502	0.4533377841508242	-0.15689626170467524	protein_coding
STRAP	ENSG00000023734.10	0.9997978907181365	0.10073497485413194	0.9044612950265171	0.03704161688665876	0.5801644190648302	0.2053470389963071	0.03680063097389964	0.23274649999069746	0.840752770791281	0.029394452589878994	protein_coding
CCDC163	ENSG00000280670.2	0.9997978907181365	-0.456370608260552	0.902377856161423	-0.2099243717508608	0.8871947052296731	0.21358846681056418	0.2545363192939077	0.569720578542991	0.19889417305895626	-0.7555655830448388	protein_coding
MT-CO2	ENSG00000198712.1	0.9997978907181365	0.15812383580676462	0.9278469265665764	0.04359324937777211	0.9851809882114593	0.011138787737021896	0.0360572191359069	0.3281282863028797	0.7613931829671274	-0.04638088358272096	protein_coding
RAB1B	ENSG00000174903.15	0.9997978907181365	0.08631268317487327	0.9938430493887069	0.003512495908317653	0.6820081320121181	0.212759890859408	0.951171204797139	-0.018774785370888003	0.0026215972030098292	-0.27500262767972455	protein_coding
VASN	ENSG00000168140.4	0.9997978907181365	0.1611806612881645	0.6001912062180945	0.1091726006548519	0.9711135370355387	0.022700779909815724	0.15233494899583075	-0.20387574464957095	0.055832943180201065	-0.20258337989655642	protein_coding
TBC1D31	ENSG00000156787.16	0.9997978907181365	-0.25681352863595064	0.7840200545680801	-0.1572272250940863	0.7854983319554021	-0.2500354976436271	0.937738148899271	-0.04042277472286045	0.5574696321481784	0.16313827519561763	protein_coding
SYNPO2L	ENSG00000166317.11	0.9997978907181365	0.2932042057869468	0.8724220221866087	-0.22932337447161422	0.9169251839009642	0.12436473922433174	0.0946396891787243	0.731507759906438	0.7857660469298688	0.16708917133263498	protein_coding
HDAC1	ENSG00000116478.11	0.9997978907181365	0.0896637208434693	0.9460978765419872	0.026839772378276124	0.8386224126521022	0.09596428603073429	0.9091132347601055	0.029324071757558228	0.470700177492852	0.08750970917275422	protein_coding
ACTR3C	ENSG00000106526.10	0.9997978907181365	-0.3171615246966697	0.9727344364437306	-0.06571867155698802	0.8588341621319637	0.2451089443958474	0.6541242088310417	0.31775598470827704	0.854222409020975	-0.11112486074898867	protein_coding
PDZD4	ENSG00000067840.12	0.9997978907181365	-0.4177402937629767	0.9285326386029128	-0.18415093275298866	0.5319075614294368	0.796440056330489	0.6123199834366946	-0.5328861538414612	0.8978101605668666	-0.09231343778160876	protein_coding
RP4-758J18.13	ENSG00000272455.1	0.9997978907181365	0.48451301155456356	0.9743296832213714	0.07888923428778098	0.8436885823199992	0.2628884772537691	0.48408891869284	0.6212150955342274	0.6531926130086271	-0.26907969328582043	lincRNA
ATXN1	ENSG00000124788.17	0.9997978907181365	0.0953239240298969	0.6171435813639423	0.09664223200309086	0.5228885226415652	-0.2512438194312779	0.004485647882739582	-0.3065154417992828	0.986190625407771	-0.0030404294967806174	protein_coding
FBXL19	ENSG00000099364.16	0.9997978907181365	-0.19605556234373933	0.9759440813087068	0.022504041825136878	0.46981564029678297	0.5645718715204197	0.663576987478164	-0.12254374035930528	0.018122926862084644	-0.35575074019696284	protein_coding
